,graph,partitioner,partitioning_time,num_partitions,replication_factor,num_vertices,num_edges,counted_edges,num_replicas,edge_balance,vertex_balance,destination_balance,source_balance,1dd,1ds,2d,2ps,crvc,dbh,dummy,hdrf,hep1,hep10,hep100,ne,density,num_connected_triples,pearson_moment_degrees,pearson_median_degrees,pearson_mode_degrees,pearson_moment_degrees_in,pearson_median_degrees_in,pearson_mode_degrees_in,pearson_moment_degrees_out,pearson_median_degrees_out,pearson_mode_degrees_out,max_degree,max_degree_in,max_degree_out,mean_degree,mean_degree_in,mean_degree_out,pearson_moment_triangles,pearson_median_triangles,pearson_mode_triangles,num_triangles,max_triangles,mean_triangles,pearson_moment_lcc,pearson_median_lcc,pearson_mode_lcc,max_lcc,average_lcc,global_cc,num_edges_undirected_representation,average_lcc_triangle_based,max_lcc_triangle_based
0,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,dbh,91.86999,4,1.890396,37073640,400000000,400000000,70083855.0,1.000226,1.0001360000000001,1.0001440000000001,1.000169,0,0,0,0,0,1,0,0,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
1,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,ne,481.553091,4,1.451877,37073640,400000000,400000000,53826354.0,1.0,1.996584,1.959525,1.615639,0,0,0,0,0,0,0,0,0,0,0,1,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
2,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,hep100,497.010626,4,1.452532,37073640,400000000,400000000,53850632.0,1.0,1.995577,1.958447,1.61519,0,0,0,0,0,0,0,0,0,0,1,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
3,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,2d,100.957233,4,2.36787,37073640,400000000,400000000,87785542.0,1.0050780000000001,1.233336,1.0033290000000001,1.010207,0,0,1,0,0,0,0,0,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
4,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,crvc,98.824334,4,2.887009,37073640,400000000,400000000,107031914.0,1.000566,1.000337,1.000415,1.000099,0,0,0,0,1,0,0,0,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
5,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,hep1,220.999606,4,1.6659130000000002,37073640,400000000,400000000,61761454.0,1.0,1.2272610000000002,1.240699,1.1901760000000001,0,0,0,0,0,0,0,0,1,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
6,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,hdrf,130.245599,4,1.83454,37073640,400000000,400000000,68013089.0,1.0,1.0033,1.003277,1.0054239999999999,0,0,0,0,0,0,0,1,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
7,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,1dd,106.149829,4,2.322734,37073640,400000000,400000000,86112186.0,1.00027,1.0001010000000001,1.0000129999999998,1.000135,1,0,0,0,0,0,0,0,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
8,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,hep10,412.34871400000003,4,1.656784,37073640,400000000,400000000,61423013.0,1.0,1.691228,1.656079,1.45281,0,0,0,0,0,0,0,0,0,1,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
9,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,2ps,486.538737,4,1.727583,37073640,400000000,400000000,64047800.0,1.0000209999999998,1.392155,1.384468,1.41811,0,0,0,1,0,0,0,0,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
10,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-40000000-0.35-0.26-0.34,1ds,104.01951,4,3.052654,37073640,400000000,400000000,113172980.0,1.002381,1.000729,1.000888,1.000099,0,1,0,0,0,0,0,0,0,0,0,0,2.9102399999999997e-07,94958700000.0,35.8468,0.595526,0.30084299999999997,6.2238,0.907701,0.618442,49.6549,0.476362,0.194919,26934,1323,25946,21.5787,10.7893,10.7893,622.097,0.08801289999999999,0.0293376,763871.0,3890,0.0618125,201.713,0.0531956,0.017731900000000002,1,6.43416e-05,2.41327e-05,399997117,6.43416e-05,1
11,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,1ds,74.338278,4,3.8344110000000002,7251023,400000000,400000000,27803403.0,1.012947,1.0011219999999998,1.001135,1.000451,0,1,0,0,0,0,0,0,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
12,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,hep10,204.43711100000002,4,1.9998099999999999,7251023,400000000,400000000,14500671.0,1.0,1.452896,1.388024,1.496169,0,0,0,0,0,0,0,0,0,1,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
13,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,1dd,82.21181700000001,4,1.989198,7251023,400000000,400000000,14423721.0,1.0017129999999999,1.000057,1.000001,1.000317,1,0,0,0,0,0,0,0,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
14,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,ne,289.808122,4,1.375281,7251023,400000000,400000000,9972191.0,1.0,2.225531,2.15599,1.495543,0,0,0,0,0,0,0,0,0,0,0,1,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
15,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,dbh,53.525119,4,1.7590849999999998,7251023,400000000,400000000,12755167.0,1.000828,1.000464,1.000391,1.000408,0,0,0,0,0,1,0,0,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
16,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,hep100,235.57430499999998,4,1.4851290000000001,7251023,400000000,400000000,10768704.0,1.0,2.057816,1.986818,1.49,0,0,0,0,0,0,0,0,0,0,1,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
17,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,2d,75.708689,4,2.384441,7251023,400000000,400000000,17289635.0,1.006,1.170137,1.0001959999999999,1.000376,0,0,1,0,0,0,0,0,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
18,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,crvc,68.79691899999999,4,3.5474410000000005,7251023,400000000,400000000,25722579.0,1.000966,1.002308,1.0024620000000002,1.000543,0,0,0,0,1,0,0,0,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
19,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,hdrf,90.65116,4,1.7785819999999999,7251023,400000000,400000000,12896541.0,1.0,1.008267,1.0079559999999999,1.011615,0,0,0,0,0,0,0,1,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
20,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,hep1,146.066281,4,1.504422,7251023,400000000,400000000,10908601.0,1.0,1.384837,1.3664180000000001,1.324166,0,0,0,0,0,0,0,0,1,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
21,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.45-0.16-0.34,2ps,248.440075,4,1.64915,7251023,400000000,400000000,11958025.0,1.024728,1.485853,1.447125,1.3104959999999999,0,0,0,1,0,0,0,0,0,0,0,0,7.60784e-06,7209720000000.0,263.981,0.16667200000000001,0.0711617,5.6531,0.9289280000000001,0.578734,277.427,0.12010599999999999,0.040035400000000006,1362321,4431,1358150,110.329,55.1646,55.1646,718.6469999999999,0.0371724,0.0128506,2769260000.0,137053339,1145.74,4.2724,0.47921899999999995,1.16173,1,0.0833411,0.0011523,399716258,0.0833411,1
22,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,hep1,295.403553,4,1.655112,46109397,500000000,500000000,76316233.0,1.0,1.226219,1.242153,1.188409,0,0,0,0,0,0,0,0,1,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
23,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,dbh,118.42166399999999,4,1.8744290000000001,46109397,500000000,500000000,86428795.0,1.000285,1.000069,1.000108,1.000069,0,0,0,0,0,1,0,0,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
24,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,2d,130.86201499999999,4,2.3533060000000003,46109397,500000000,500000000,108509522.0,1.004426,1.231319,1.0036459999999998,1.009319,0,0,1,0,0,0,0,0,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
25,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,crvc,123.44258500000001,4,2.871778,46109397,500000000,500000000,132415953.0,1.000531,1.000197,1.000259,1.000138,0,0,0,0,1,0,0,0,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
26,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,hdrf,163.483227,4,1.8083099999999999,46109397,500000000,500000000,83380066.0,1.0,1.004246,1.003419,1.00519,0,0,0,0,0,0,0,1,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
27,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,hep100,674.9050589999999,4,1.4419469999999999,46109397,500000000,500000000,66487323.0,1.0,2.019011,1.9822529999999998,1.6265319999999999,0,0,0,0,0,0,0,0,0,0,1,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
28,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,ne,643.852383,4,1.44061,46109397,500000000,500000000,66425671.0,1.0,2.021178,1.984487,1.627017,0,0,0,0,0,0,0,0,0,0,0,1,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
29,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,1dd,127.29239,4,2.301177,46109397,500000000,500000000,106105902.0,1.000557,1.000083,1.000031,1.000191,1,0,0,0,0,0,0,0,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
30,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,hep10,561.084961,4,1.654066,46109397,500000000,500000000,76267972.0,1.0,1.69708,1.66238,1.448865,0,0,0,0,0,0,0,0,0,1,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
31,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,2ps,617.789715,4,1.7414060000000002,46109397,500000000,500000000,80295167.0,1.000014,1.291333,1.292532,1.289091,0,0,0,1,0,0,0,0,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
32,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-500000000-50000000-0.35-0.26-0.34,1ds,124.987348,4,3.034035,46109397,500000000,500000000,139897515.0,1.001766,1.000478,1.000592,1.000098,0,1,0,0,0,0,0,0,0,0,0,0,2.3517499999999999e-07,128851000000.0,37.6964,0.6145550000000001,0.288536,6.619219999999999,0.8831450000000001,0.598258,51.9042,0.45593199999999995,0.186347,33599,1420,32289,21.6876,10.8438,10.8438,783.0930000000001,0.0828414,0.027613799999999997,947777.0,6032,0.0616649,206.292,0.0505853,0.0168618,1,6.09025e-05,2.20667e-05,499996796,6.09025e-05,1
33,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,hep100,94.99352900000001,4,1.122033,7268079,400000000,400000000,8155022.0,1.0,1.7269619999999999,1.742629,2.154636,0,0,0,0,0,0,0,0,0,0,1,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
34,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,hdrf,61.811789000000005,4,1.109242,7268079,400000000,400000000,8062061.0,1.0,1.001388,1.0013299999999998,1.0115299999999998,0,0,0,0,0,0,0,1,0,0,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
35,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,1ds,56.281831999999994,4,3.9169669999999996,7268079,400000000,400000000,28468826.0,1.034032,1.016743,1.016743,1.004873,0,1,0,0,0,0,0,0,0,0,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
36,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,2ps,135.438554,4,1.177082,7268079,400000000,400000000,8555122.0,1.05,1.274775,1.267929,1.400303,0,0,0,1,0,0,0,0,0,0,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
37,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,2d,59.767804000000005,4,2.0247040000000003,7268079,400000000,400000000,14715709.0,1.0042959999999999,1.017667,1.00187,1.002446,0,0,1,0,0,0,0,0,0,0,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
38,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,ne,165.544818,4,1.01476,7268079,400000000,400000000,7375356.0,1.0,1.9139,1.932651,2.135361,0,0,0,0,0,0,0,0,0,0,0,1,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
39,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,1dd,60.80311,4,1.076786,7268079,400000000,400000000,7826166.0,1.000434,1.000119,1.0,1.0015530000000001,1,0,0,0,0,0,0,0,0,0,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
40,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,hep10,88.94338,4,1.0145600000000001,7268079,400000000,400000000,7373900.0,1.0,1.875155,1.8959849999999998,2.199241,0,0,0,0,0,0,0,0,0,1,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
41,/home/ubuntu/cephstorage/graphs/ml-processing-small/rmat-400000000-7272727-0.6-0.01-0.34,dbh,36.009189,4,1.074876,7268079,400000000,400000000,7812286.0,1.000545,1.000103,1.0000950000000002,1.00145,0,0,0,0,0,1,0,0,0,0,0,0,7.57218e-06,283982000000000.0,418.408,0.0241105,0.0106378,2.9722299999999997,0.86646,0.703088,418.76099999999997,0.018680900000000004,0.00622697,7147262,1455,7145890,110.07,55.0352,55.0352,307.265,0.0285026,0.0103926,18263900000.0,391891388,7538.67,-4.66381,-0.373291,-1.17225,1,0.8959299999999999,0.000192941,399756825,0.8959299999999999,1
